"ID","EMAIL_HASH","C","VALUE","CASE_STATUS"
3201358,"F4lbVpPp/VbBYMECoEQ6uA==",2,"Closed","Updated"
3201387,"F4lbVpPp/VbBYMECoEQ6uA==",2,"Closed","Updated"
3198383,"FAw8BSZPh7fVbTYveSasPg==",3,"Closed","Updated"
3198546,"FAw8BSZPh7fVbTYveSasPg==",3,"Closed","Updated"
3198571,"FAw8BSZPh7fVbTYveSasPg==",3,"Closed","Updated"
3201740,"FDgyB8AqP6207SMsJLn3lQ==",3,"Closed","Updated"
3201748,"FDgyB8AqP6207SMsJLn3lQ==",3,"Closed","Updated"
3201753,"FDgyB8AqP6207SMsJLn3lQ==",3,"Closed","Updated"
3201055,"FITL3DwtIqTuiK7cj4wigg==",2,"Closed","Updated"
3201060,"FITL3DwtIqTuiK7cj4wigg==",2,"Closed","Updated"
3201100,"FQ1KNLUDo6Av5FzbjjfApQ==",2,"Closed","Updated"
3201328,"FQ1KNLUDo6Av5FzbjjfApQ==",2,"Closed","Updated"
3202752,"FQW8MfK7jYMfU8fVQWdRSA==",2,"Closed","Updated"
3202756,"FQW8MfK7jYMfU8fVQWdRSA==",2,"Closed","Updated"
3195883,"FgLHd054b5nY08aBXeg9Aw==",2,"Closed","Updated"
3196047,"FgLHd054b5nY08aBXeg9Aw==",2,"Closed","Updated"
3202797,"Fgc6cO0cRVl1KDGq1Dr88A==",3,"Closed","Updated"
3202847,"Fgc6cO0cRVl1KDGq1Dr88A==",3,"Closed","Updated"
3203025,"Fgc6cO0cRVl1KDGq1Dr88A==",3,"Closed","Updated"
3200961,"FhIaluCb4e7W8CGxAgjxmw==",2,"Closed","Updated"
3200964,"FhIaluCb4e7W8CGxAgjxmw==",2,"Closed","Updated"
3200547,"Fk/xtcB814xUbTAf2+/ULg==",4,"Unassigned","Not updated"
3200579,"Fk/xtcB814xUbTAf2+/ULg==",4,"Unassigned","Not updated"
3200610,"Fk/xtcB814xUbTAf2+/ULg==",4,"Unassigned","Not updated"
3200620,"Fk/xtcB814xUbTAf2+/ULg==",4,"Unassigned","Not updated"
3197749,"Fk4FOwUqFa+KRhjFp3Flcg==",2,"Closed","Updated"
3197856,"Fk4FOwUqFa+KRhjFp3Flcg==",2,"Closed","Updated"
3202186,"FpYY10werui7OsUwxHMhSA==",7,"Unassigned","Not updated"
3202227,"FpYY10werui7OsUwxHMhSA==",7,"Unassigned","Not updated"
3202235,"FpYY10werui7OsUwxHMhSA==",7,"Unassigned","Not updated"
3202255,"FpYY10werui7OsUwxHMhSA==",7,"Unassigned","Not updated"
3202262,"FpYY10werui7OsUwxHMhSA==",7,"Unassigned","Not updated"
3202273,"FpYY10werui7OsUwxHMhSA==",7,"Unassigned","Not updated"
3202284,"FpYY10werui7OsUwxHMhSA==",7,"Unassigned","Not updated"
3193974,"FqIDvmrb2325kJVhlV9cCg==",6,"Closed","Updated"
3193977,"FqIDvmrb2325kJVhlV9cCg==",6,"Closed","Updated"
3193981,"FqIDvmrb2325kJVhlV9cCg==",6,"Open","Updated"
3193985,"FqIDvmrb2325kJVhlV9cCg==",6,"Closed","Updated"
3193990,"FqIDvmrb2325kJVhlV9cCg==",6,"Closed","Updated"
3193994,"FqIDvmrb2325kJVhlV9cCg==",6,"Closed","Updated"
3198001,"FwQgXkw861XNGUMXWy6VqQ==",2,"Closed","Updated"
3198027,"FwQgXkw861XNGUMXWy6VqQ==",2,"Unassigned","Not updated"
3194163,"G/7FyItk5YtNfkaHhgbMyg==",2,"Unassigned","Not updated"
3194170,"G/7FyItk5YtNfkaHhgbMyg==",2,"Unassigned","Not updated"
3195543,"G/OlDU4nH/Aqu+tIqkBigg==",2,"Closed","Updated"
3196158,"G/OlDU4nH/Aqu+tIqkBigg==",2,"Closed","Updated"
3201684,"GDE4seCiXF7YaSwz19FkZQ==",2,"Closed","Updated"
3201709,"GDE4seCiXF7YaSwz19FkZQ==",2,"Closed","Updated"
3202463,"GF6n3oHepWoRcwokf4lczA==",7,"Closed","Updated"
3202498,"GF6n3oHepWoRcwokf4lczA==",7,"Closed","Updated"
3202511,"GF6n3oHepWoRcwokf4lczA==",7,"Open","Updated"
3202539,"GF6n3oHepWoRcwokf4lczA==",7,"Closed","Updated"
3202631,"GF6n3oHepWoRcwokf4lczA==",7,"Closed","Updated"
3202750,"GF6n3oHepWoRcwokf4lczA==",7,"Closed","Updated"
3202757,"GF6n3oHepWoRcwokf4lczA==",7,"Closed","Updated"
3196782,"GG+H+EIyW45R5vKxi9A0AQ==",2,"Closed","Updated"
3196890,"GG+H+EIyW45R5vKxi9A0AQ==",2,"Closed","Updated"
3194019,"GKQuse7oDQ2F7CRpigiTjg==",3,"Closed","Updated"
3194030,"GKQuse7oDQ2F7CRpigiTjg==",3,"Closed","Updated"
3194039,"GKQuse7oDQ2F7CRpigiTjg==",3,"Closed","Updated"
3202529,"GMzDm9bjjW21yY7Pp/lNow==",2,"Closed","Updated"
3202537,"GMzDm9bjjW21yY7Pp/lNow==",2,"Closed","Updated"
3196303,"GOirtT/jWVWnQQ2xwELtZw==",6,"Unassigned","Not updated"
3196400,"GOirtT/jWVWnQQ2xwELtZw==",6,"Unassigned","Not updated"
3196516,"GOirtT/jWVWnQQ2xwELtZw==",6,"Unassigned","Not updated"
3196597,"GOirtT/jWVWnQQ2xwELtZw==",6,"Unassigned","Not updated"
3196675,"GOirtT/jWVWnQQ2xwELtZw==",6,"Unassigned","Not updated"
3196719,"GOirtT/jWVWnQQ2xwELtZw==",6,"Unassigned","Not updated"
3201126,"GSZWqzyE+o1ZQvawZPzSfQ==",2,"Unassigned","Not updated"
3201205,"GSZWqzyE+o1ZQvawZPzSfQ==",2,"Unassigned","Not updated"
3201177,"GTDViaGTC/mD6cbe+wBP/Q==",2,"Closed","Updated"
3201212,"GTDViaGTC/mD6cbe+wBP/Q==",2,"Closed","Updated"
3202395,"GUkRtyQVNvHiisyj3yGzoQ==",2,"Closed","Updated"
3202466,"GUkRtyQVNvHiisyj3yGzoQ==",2,"Closed","Updated"
3194487,"GXJIzvIevLG1P65A+pEtMg==",3,"Closed","Updated"
3194497,"GXJIzvIevLG1P65A+pEtMg==",3,"Closed","Updated"
3194505,"GXJIzvIevLG1P65A+pEtMg==",3,"Closed","Updated"
3195886,"Ge8qFLMjZbHFf4h61tigqA==",2,"Closed","Updated"
3196832,"Ge8qFLMjZbHFf4h61tigqA==",2,"Closed","Updated"
3195248,"Gf41SkXaPN0D80c8mzOIsA==",2,"Closed","Updated"
3195330,"Gf41SkXaPN0D80c8mzOIsA==",2,"Closed","Updated"
3200929,"Gg64DoPi1NFp+VgrfM5h/g==",2,"Unassigned","Not updated"
3200932,"Gg64DoPi1NFp+VgrfM5h/g==",2,"Unassigned","Not updated"
3197884,"Gh6c6WkLVQtnKKkY3zn8dw==",2,"Open","Updated"
3197959,"Gh6c6WkLVQtnKKkY3zn8dw==",2,"Open","Updated"
3201506,"GiAkedBW9nimwTNAPFrY/w==",3,"Closed","Updated"
3201532,"GiAkedBW9nimwTNAPFrY/w==",3,"Closed","Updated"
3201570,"GiAkedBW9nimwTNAPFrY/w==",3,"Closed","Updated"
3196515,"Guc2U4DatVxm4J3HdTN8LQ==",2,"Closed","Updated"
3196584,"Guc2U4DatVxm4J3HdTN8LQ==",2,"Closed","Updated"
3199513,"GvepxePwYFy/cr8GflJ8xw==",2,"Closed","Updated"
3199545,"GvepxePwYFy/cr8GflJ8xw==",2,"Closed","Updated"
3201176,"Gx5N4ahnvYmEFyKMSOPbtQ==",2,"Closed","Updated"
3201302,"Gx5N4ahnvYmEFyKMSOPbtQ==",2,"Closed","Updated"
3194173,"GyGY2UqtVAz8GDLiH5Y+Gg==",2,"Closed","Updated"
3194183,"GyGY2UqtVAz8GDLiH5Y+Gg==",2,"Closed","Updated"
3194455,"GyLIQQh0tYf4vCbvsbuqBQ==",2,"Unassigned","Not updated"
3194464,"GyLIQQh0tYf4vCbvsbuqBQ==",2,"Unassigned","Not updated"
3194348,"H+2JntMpEXG1/ZJdA1B8vQ==",4,"Closed","Updated"
3194354,"H+2JntMpEXG1/ZJdA1B8vQ==",4,"Closed","Updated"
3194379,"H+2JntMpEXG1/ZJdA1B8vQ==",4,"Closed","Updated"
3194385,"H+2JntMpEXG1/ZJdA1B8vQ==",4,"Closed","Updated"
3200968,"H0SDbZwUFdS6Rk37C8WOFw==",8,"Closed","Updated"
3200978,"H0SDbZwUFdS6Rk37C8WOFw==",8,"Closed","Updated"
3200990,"H0SDbZwUFdS6Rk37C8WOFw==",8,"Closed","Updated"
3200997,"H0SDbZwUFdS6Rk37C8WOFw==",8,"Closed","Updated"
3201032,"H0SDbZwUFdS6Rk37C8WOFw==",8,"Closed","Updated"
3201043,"H0SDbZwUFdS6Rk37C8WOFw==",8,"Closed","Updated"
3201088,"H0SDbZwUFdS6Rk37C8WOFw==",8,"Closed","Updated"
3201108,"H0SDbZwUFdS6Rk37C8WOFw==",8,"Closed","Updated"
3202863,"H4aZQuGAeIHkI9Aez8bBGA==",2,"Closed","Updated"
3203196,"H4aZQuGAeIHkI9Aez8bBGA==",2,"Closed","Updated"
3203970,"H5pZ7JzkFHULX4kphq42SQ==",2,"Closed","Updated"
3203974,"H5pZ7JzkFHULX4kphq42SQ==",2,"Unassigned","Not updated"
3197620,"HJiN3EubbC9+c3Ixujo6Ww==",2,"Closed","Updated"
3197660,"HJiN3EubbC9+c3Ixujo6Ww==",2,"Closed","Updated"
3200110,"HSAKXhKEuwt9vyuzq8g04w==",8,"Closed","Updated"
3200165,"HSAKXhKEuwt9vyuzq8g04w==",8,"Closed","Updated"
3200201,"HSAKXhKEuwt9vyuzq8g04w==",8,"Closed","Updated"
3200230,"HSAKXhKEuwt9vyuzq8g04w==",8,"Closed","Updated"
3200249,"HSAKXhKEuwt9vyuzq8g04w==",8,"Closed","Updated"
3200306,"HSAKXhKEuwt9vyuzq8g04w==",8,"Closed","Updated"
3200339,"HSAKXhKEuwt9vyuzq8g04w==",8,"Closed","Updated"
3200386,"HSAKXhKEuwt9vyuzq8g04w==",8,"Closed","Updated"
3195049,"HTinKEfjahlQoPAh2eRtHg==",3,"Closed","Updated"
3195064,"HTinKEfjahlQoPAh2eRtHg==",3,"Closed","Updated"
3195539,"HTinKEfjahlQoPAh2eRtHg==",3,"Closed","Updated"
3194356,"HY1c8VoCwM7QgxMa4lG1Aw==",2,"Closed","Updated"
3194362,"HY1c8VoCwM7QgxMa4lG1Aw==",2,"Closed","Updated"
3195339,"HccjfI69EDl3vgX01qgbdQ==",2,"Closed","Updated"
3195343,"HccjfI69EDl3vgX01qgbdQ==",2,"Closed","Updated"
3194077,"HfB2/em9z2h365XyIHEn7w==",2,"Closed","Updated"
3194096,"HfB2/em9z2h365XyIHEn7w==",2,"Closed","Updated"
3196895,"HjxtkDyonzWVcwvFa5dvOg==",4,"Closed","Updated"
3196938,"HjxtkDyonzWVcwvFa5dvOg==",4,"Closed","Updated"
3197212,"HjxtkDyonzWVcwvFa5dvOg==",4,"Closed","Updated"
3197957,"HjxtkDyonzWVcwvFa5dvOg==",4,"Closed","Updated"
3198478,"HmfPyvto/46X+H4bHFI2QA==",2,"Closed","Updated"
3198511,"HmfPyvto/46X+H4bHFI2QA==",2,"Closed","Updated"
3197468,"Ht9FoxXIkqYU5ksSatxL+A==",3,"Closed","Updated"
3197485,"Ht9FoxXIkqYU5ksSatxL+A==",3,"Closed","Updated"
3197500,"Ht9FoxXIkqYU5ksSatxL+A==",3,"Closed","Updated"
3194018,"HtmnjXI604KJNAMXszgPyg==",2,"Closed","Updated"
3194025,"HtmnjXI604KJNAMXszgPyg==",2,"Closed","Updated"
3194777,"HvGdDIodEiGDKcfXYwDD+g==",2,"Closed","Updated"
3194847,"HvGdDIodEiGDKcfXYwDD+g==",2,"Closed","Updated"
3194114,"I/1v4rZMu7LiKAZuAVcbGA==",2,"Closed","Updated"
3194117,"I/1v4rZMu7LiKAZuAVcbGA==",2,"Closed","Updated"
3200196,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3200252,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3200277,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3200341,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3200364,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3200397,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3200484,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3200539,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3200615,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3200647,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3200672,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3200708,"I6Uk/MQ2FdEyEmLO7UboWw==",12,"Closed","Updated"
3199157,"I8ydf0SGHLeYH6kKA06z/Q==",2,"Closed","Updated"
3199208,"I8ydf0SGHLeYH6kKA06z/Q==",2,"Closed","Updated"
3201434,"IEOlLIIevsMI89mIHp4wuw==",2,"Closed","Updated"
3201439,"IEOlLIIevsMI89mIHp4wuw==",2,"Closed","Updated"
3199071,"ILE4MMYAprHvxIl1ogJPrQ==",2,"Closed","Updated"
3199079,"ILE4MMYAprHvxIl1ogJPrQ==",2,"Closed","Updated"
3194061,"ILmWL/+yQf55Ol6Af5EP3g==",2,"Open","Updated"
3194074,"ILmWL/+yQf55Ol6Af5EP3g==",2,"Closed","Updated"
3193530,"IObv9TqQt7Mvpwj+AQm8vg==",2,"Closed","Updated"
3193536,"IObv9TqQt7Mvpwj+AQm8vg==",2,"Closed","Updated"
3194558,"ISgXKXrwJk5+UiYgBzboFQ==",3,"Closed","Updated"
3194568,"ISgXKXrwJk5+UiYgBzboFQ==",3,"Closed","Updated"
3194581,"ISgXKXrwJk5+UiYgBzboFQ==",3,"Closed","Updated"
3202658,"IZCj6aSnATXk6ZKJejRthA==",2,"Closed","Updated"
3202675,"IZCj6aSnATXk6ZKJejRthA==",2,"Open","Updated"
3195878,"IbyPAJ+s2oW8SNdrz3X7iA==",2,"Closed","Updated"
3196143,"IbyPAJ+s2oW8SNdrz3X7iA==",2,"Closed","Updated"
3198164,"IcDpHW3vuKZjquEM2Fk7/A==",2,"Closed","Updated"
3198209,"IcDpHW3vuKZjquEM2Fk7/A==",2,"Closed","Updated"
3197474,"IfK+7X7gtcxkXcP+Kov3CQ==",2,"Closed","Updated"
3197502,"IfK+7X7gtcxkXcP+Kov3CQ==",2,"Closed","Updated"
3203155,"Isw+tlWkTiepzL2G5QZD/w==",2,"Unassigned","Not updated"
3203183,"Isw+tlWkTiepzL2G5QZD/w==",2,"Unassigned","Not updated"
3194105,"Iww0cgFvMsCSHDfDa2YAOw==",2,"Unassigned","Not updated"
3194115,"Iww0cgFvMsCSHDfDa2YAOw==",2,"Unassigned","Not updated"
3197791,"IwzzZQzs0z/vVdlTahu3Vg==",2,"Unassigned","Not updated"
3197873,"IwzzZQzs0z/vVdlTahu3Vg==",2,"Unassigned","Not updated"
3194702,"J0fIaoqZ9lZWha9v/RheRQ==",2,"Closed","Updated"
3194718,"J0fIaoqZ9lZWha9v/RheRQ==",2,"Closed","Updated"
3201627,"J1w5T5vbOTMFwtvYsFjTjw==",2,"Closed","Updated"
3201632,"J1w5T5vbOTMFwtvYsFjTjw==",2,"Closed","Updated"
3196770,"JASppposKEA187KxhVz80g==",2,"Closed","Updated"
3196815,"JASppposKEA187KxhVz80g==",2,"Closed","Updated"
3202145,"JQ1NmddV7EOwrj+jRVG79A==",2,"Closed","Updated"
3202201,"JQ1NmddV7EOwrj+jRVG79A==",2,"Closed","Updated"
3194036,"JYYY2JGKgSra27FkXh7YyQ==",2,"Open","Updated"
3194038,"JYYY2JGKgSra27FkXh7YyQ==",2,"Closed","Updated"
3202944,"JdUoxux83QZ1axi5uuryhA==",2,"Closed","Updated"
3202958,"JdUoxux83QZ1axi5uuryhA==",2,"Closed","Updated"
3200278,"JeJOXZeih9eHaL2m+D/Ebg==",2,"Closed","Updated"
3200336,"JeJOXZeih9eHaL2m+D/Ebg==",2,"Closed","Updated"
3202785,"JhPlZ7Vv6cfR0F470p6omA==",5,"Unassigned","Not updated"
3202821,"JhPlZ7Vv6cfR0F470p6omA==",5,"Closed","Updated"
3202845,"JhPlZ7Vv6cfR0F470p6omA==",5,"Unassigned","Not updated"
3203082,"JhPlZ7Vv6cfR0F470p6omA==",5,"Unassigned","Not updated"
3203182,"JhPlZ7Vv6cfR0F470p6omA==",5,"Unassigned","Not updated"
3194345,"Jhx2UdsKgA3JVPuDOHNxmg==",4,"Closed","Updated"
3194352,"Jhx2UdsKgA3JVPuDOHNxmg==",4,"Closed","Updated"
3194357,"Jhx2UdsKgA3JVPuDOHNxmg==",4,"Closed","Updated"
3194366,"Jhx2UdsKgA3JVPuDOHNxmg==",4,"Closed","Updated"
3197362,"K18T3rjYIG4xkD3Bn4DYIQ==",2,"Open","Updated"
3197406,"K18T3rjYIG4xkD3Bn4DYIQ==",2,"Closed","Updated"
3201778,"K4gGGUrllxbsb2cF1XEv2A==",8,"Closed","Updated"
3201802,"K4gGGUrllxbsb2cF1XEv2A==",8,"Closed","Updated"
3201815,"K4gGGUrllxbsb2cF1XEv2A==",8,"Closed","Updated"
3201824,"K4gGGUrllxbsb2cF1XEv2A==",8,"Closed","Updated"
3201849,"K4gGGUrllxbsb2cF1XEv2A==",8,"Closed","Updated"
3201860,"K4gGGUrllxbsb2cF1XEv2A==",8,"Closed","Updated"
3201888,"K4gGGUrllxbsb2cF1XEv2A==",8,"Closed","Updated"
3201902,"K4gGGUrllxbsb2cF1XEv2A==",8,"Closed","Updated"
3205793,"KBETbkZkFxhAW6Lb6mhWsA==",2,"Unassigned","Not updated"
3205815,"KBETbkZkFxhAW6Lb6mhWsA==",2,"Unassigned","Not updated"
3196228,"KDZ3+pNqprs2PY++lKt+OA==",3,"Unassigned","Not updated"
3197553,"KDZ3+pNqprs2PY++lKt+OA==",3,"Unassigned","Not updated"
3197617,"KDZ3+pNqprs2PY++lKt+OA==",3,"Unassigned","Not updated"
3202804,"KEMR9vFdcqqdMZmZIrOswg==",2,"Closed","Updated"
3202830,"KEMR9vFdcqqdMZmZIrOswg==",2,"Closed","Updated"
3193620,"KK25Pq3INc+eRR2dNyb0Lg==",3,"Closed","Updated"
3193623,"KK25Pq3INc+eRR2dNyb0Lg==",3,"Closed","Updated"
3193629,"KK25Pq3INc+eRR2dNyb0Lg==",3,"Closed","Updated"
3201357,"KWeGfp9FkgV68dmGuks5BQ==",2,"Unassigned","Not updated"
3201376,"KWeGfp9FkgV68dmGuks5BQ==",2,"Unassigned","Not updated"
3202126,"Kz2cDtiCjV5xGP3hvdQUzA==",2,"Closed","Updated"
3202153,"Kz2cDtiCjV5xGP3hvdQUzA==",2,"Closed","Updated"
3197931,"L+hpHhQ3CcOy9IYlq5UuGQ==",6,"Unassigned","Not updated"
3197998,"L+hpHhQ3CcOy9IYlq5UuGQ==",6,"Unassigned","Not updated"
3198095,"L+hpHhQ3CcOy9IYlq5UuGQ==",6,"Unassigned","Not updated"
3198221,"L+hpHhQ3CcOy9IYlq5UuGQ==",6,"Unassigned","Not updated"
3198231,"L+hpHhQ3CcOy9IYlq5UuGQ==",6,"Unassigned","Not updated"
3198258,"L+hpHhQ3CcOy9IYlq5UuGQ==",6,"Unassigned","Not updated"
3199293,"L0Z+K+swQHhQWXYxGiEqvg==",2,"Closed","Updated"
3199336,"L0Z+K+swQHhQWXYxGiEqvg==",2,"Closed","Updated"
3202378,"L1t1r+uO67kU9qxkU8+H9w==",2,"Closed","Updated"
3202384,"L1t1r+uO67kU9qxkU8+H9w==",2,"Closed","Updated"
3202326,"L2zo4mYSAIaqS3vay76Lxg==",4,"Open","Updated"
3202459,"L2zo4mYSAIaqS3vay76Lxg==",4,"Closed","Updated"
3202472,"L2zo4mYSAIaqS3vay76Lxg==",4,"Closed","Updated"
3202609,"L2zo4mYSAIaqS3vay76Lxg==",4,"Closed","Updated"
3199600,"L92RNX8ShsoyCgNM+dCQ1A==",4,"Closed","Updated"
3199608,"L92RNX8ShsoyCgNM+dCQ1A==",4,"Unassigned","Not updated"
3199632,"L92RNX8ShsoyCgNM+dCQ1A==",4,"Closed","Updated"
3199680,"L92RNX8ShsoyCgNM+dCQ1A==",4,"Closed","Updated"
3200427,"LFjBdLQUqDqHVl+5SfHaHg==",2,"Closed","Updated"
3200460,"LFjBdLQUqDqHVl+5SfHaHg==",2,"Closed","Updated"
3194500,"LG2XPKUU50cpsxhVmcByFQ==",2,"Closed","Updated"
3194506,"LG2XPKUU50cpsxhVmcByFQ==",2,"Closed","Updated"
3196404,"LLkkThc0fSGZAieonNoxZQ==",3,"Unassigned","Not updated"
3196679,"LLkkThc0fSGZAieonNoxZQ==",3,"Unassigned","Not updated"
3196720,"LLkkThc0fSGZAieonNoxZQ==",3,"Unassigned","Not updated"
3194243,"LTOyIceBfOslhSh8i4ByUg==",2,"Closed","Updated"
3194247,"LTOyIceBfOslhSh8i4ByUg==",2,"Closed","Updated"
3196305,"LTpxbw7dY6bdPyieR7rDGQ==",3,"Closed","Updated"
3196840,"LTpxbw7dY6bdPyieR7rDGQ==",3,"Closed","Updated"
3196862,"LTpxbw7dY6bdPyieR7rDGQ==",3,"Closed","Updated"
3205768,"LVl47aaYFlgtSor7cadVFQ==",2,"Closed","Updated"
3205786,"LVl47aaYFlgtSor7cadVFQ==",2,"Closed","Updated"
3193551,"LZ9peHpdcw0bBGLXBRdTFw==",2,"Closed","Updated"
3193576,"LZ9peHpdcw0bBGLXBRdTFw==",2,"Closed","Updated"
3201179,"Ld1OSlqFPuk0OfAodG+/Cg==",2,"Unassigned","Not updated"
3201299,"Ld1OSlqFPuk0OfAodG+/Cg==",2,"Unassigned","Not updated"
3194189,"Lf+HzGnkrd7VDUzGx0JVLQ==",5,"Closed","Updated"
3194194,"Lf+HzGnkrd7VDUzGx0JVLQ==",5,"Closed","Updated"
3194202,"Lf+HzGnkrd7VDUzGx0JVLQ==",5,"Closed","Updated"
3194209,"Lf+HzGnkrd7VDUzGx0JVLQ==",5,"Closed","Updated"
3194236,"Lf+HzGnkrd7VDUzGx0JVLQ==",5,"Closed","Updated"
3194547,"LvyPj/vSUDhkNWGIStA0IA==",2,"Unassigned","Not updated"
3194555,"LvyPj/vSUDhkNWGIStA0IA==",2,"Unassigned","Not updated"
3202952,"M+M8CuHskMNNsbupQ/FcUg==",4,"Closed","Updated"
3202968,"M+M8CuHskMNNsbupQ/FcUg==",4,"Closed","Updated"
3203029,"M+M8CuHskMNNsbupQ/FcUg==",4,"Closed","Updated"
3203038,"M+M8CuHskMNNsbupQ/FcUg==",4,"Closed","Updated"
3206908,"M+X44q/cku+SmLWLRCpWwA==",2,"Closed","Updated"
3206934,"M+X44q/cku+SmLWLRCpWwA==",2,"Open","Updated"
3194511,"M0N+6wTNeE2pWVu7UzWYCw==",2,"Closed","Updated"
3194520,"M0N+6wTNeE2pWVu7UzWYCw==",2,"Closed","Updated"
3195544,"MBpyWMBusffjPIc5r4/Mng==",2,"Unassigned","Not updated"
3195607,"MBpyWMBusffjPIc5r4/Mng==",2,"Unassigned","Not updated"
3199021,"MEch4Us76TPrj/lqZRGgdw==",3,"Closed","Updated"
3199076,"MEch4Us76TPrj/lqZRGgdw==",3,"Closed","Updated"
3199458,"MEch4Us76TPrj/lqZRGgdw==",3,"Closed","Updated"
3201569,"MgPWhzh+/dvmQUVCHbPklg==",7,"Unassigned","Not updated"
3201577,"MgPWhzh+/dvmQUVCHbPklg==",7,"Closed","Updated"
3201586,"MgPWhzh+/dvmQUVCHbPklg==",7,"Closed","Updated"
3201601,"MgPWhzh+/dvmQUVCHbPklg==",7,"Closed","Updated"
3201607,"MgPWhzh+/dvmQUVCHbPklg==",7,"Closed","Updated"
3201630,"MgPWhzh+/dvmQUVCHbPklg==",7,"Closed","Updated"
3201637,"MgPWhzh+/dvmQUVCHbPklg==",7,"Closed","Updated"
3200987,"MgyA0ntK9hP0Fj+hid6umg==",5,"Closed","Updated"
3200995,"MgyA0ntK9hP0Fj+hid6umg==",5,"Closed","Updated"
3201009,"MgyA0ntK9hP0Fj+hid6umg==",5,"Closed","Updated"
3201041,"MgyA0ntK9hP0Fj+hid6umg==",5,"Closed","Updated"
3201245,"MgyA0ntK9hP0Fj+hid6umg==",5,"Unassigned","Not updated"
3193529,"MsjOv2IcRIcKTf0C/W2ylQ==",2,"Closed","Updated"
3193548,"MsjOv2IcRIcKTf0C/W2ylQ==",2,"Closed","Updated"
3197003,"Mu5u8W4hVSoZMS9hE8cSAQ==",5,"Closed","Updated"
3197057,"Mu5u8W4hVSoZMS9hE8cSAQ==",5,"Closed","Updated"
3197240,"Mu5u8W4hVSoZMS9hE8cSAQ==",5,"Closed","Updated"
3197267,"Mu5u8W4hVSoZMS9hE8cSAQ==",5,"Closed","Updated"
3197273,"Mu5u8W4hVSoZMS9hE8cSAQ==",5,"Closed","Updated"
3202310,"MwdXe/Q7P1IaG2QpLOan0Q==",3,"Closed","Updated"
3202318,"MwdXe/Q7P1IaG2QpLOan0Q==",3,"Closed","Updated"
3202362,"MwdXe/Q7P1IaG2QpLOan0Q==",3,"Closed","Updated"
3200574,"MzyNvmdrIe1AmLrL979fIw==",3,"Closed","Updated"
3200617,"MzyNvmdrIe1AmLrL979fIw==",3,"Closed","Updated"
3200651,"MzyNvmdrIe1AmLrL979fIw==",3,"Closed","Updated"
3201461,"N/B8oLH0kBVNZEfgbb992w==",6,"Closed","Updated"
3201469,"N/B8oLH0kBVNZEfgbb992w==",6,"Closed","Updated"
3201478,"N/B8oLH0kBVNZEfgbb992w==",6,"Closed","Updated"
3201485,"N/B8oLH0kBVNZEfgbb992w==",6,"Closed","Updated"
3201493,"N/B8oLH0kBVNZEfgbb992w==",6,"Closed","Updated"
3201500,"N/B8oLH0kBVNZEfgbb992w==",6,"Closed","Updated"
3201695,"N/TGnRQd8moQci7N0Hm+KA==",2,"Closed","Updated"
3201708,"N/TGnRQd8moQci7N0Hm+KA==",2,"Closed","Updated"
3194646,"N1hJOUz1jJDSzS0JH2z87Q==",2,"Closed","Updated"
3194665,"N1hJOUz1jJDSzS0JH2z87Q==",2,"Closed","Updated"
3199084,"N6G14jqXRTGkwB0XwGYtmQ==",3,"Open","Updated"
3199109,"N6G14jqXRTGkwB0XwGYtmQ==",3,"Open","Updated"
3199169,"N6G14jqXRTGkwB0XwGYtmQ==",3,"Closed","Updated"
3194034,"NWtt8d6Nn9qQg5QJAk8N1g==",2,"Closed","Updated"
3194041,"NWtt8d6Nn9qQg5QJAk8N1g==",2,"Closed","Updated"
3202520,"NfBsx9pgefj8HONTQuvbnw==",2,"Unassigned","Not updated"
3202573,"NfBsx9pgefj8HONTQuvbnw==",2,"Closed","Updated"
3198381,"NhUYrXJ4GYEONZXvkrOulw==",2,"Unassigned","Not updated"
3198497,"NhUYrXJ4GYEONZXvkrOulw==",2,"Unassigned","Not updated"
3200254,"NqdKwh9JwFrAlvJZkNYn/g==",4,"Closed","Updated"
3200486,"NqdKwh9JwFrAlvJZkNYn/g==",4,"Closed","Updated"
3200545,"NqdKwh9JwFrAlvJZkNYn/g==",4,"Closed","Updated"
3200735,"NqdKwh9JwFrAlvJZkNYn/g==",4,"Closed","Updated"
3197058,"NrdqzFL/DXdVMRw42wzAqg==",2,"Closed","Updated"
3197286,"NrdqzFL/DXdVMRw42wzAqg==",2,"Closed","Updated"
3194628,"O7HcUOOQDzd2T76Jbq0eMA==",2,"Closed","Updated"
